trade_date,market,section,item,column,value,unit,fetched_at
2026-08-28,東証,平均配当利回り（売買単位換算）,JPX日経400,前期基準,1.77,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,グロース全銘柄,予想,0.92,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,グロース全銘柄,前期基準,0.8,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,予想,0.62,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,前期基準,0.5,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,予想,2.46,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,前期基準,2.43,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,予想,2.36,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,前期基準,2.51,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,プライム全銘柄,予想,2.38,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,プライム全銘柄,前期基準,2.16,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,予想,2.06,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,前期基準,1.88,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,日経300,予想,1.91,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,日経300,前期基準,1.75,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,日経平均,予想,1.67,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,日経平均,前期基準,1.51,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(普通株式ベース),グロース,107000.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(普通株式ベース),スタンダード,347187.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(普通株式ベース),プライム,13763154.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(発行済み株式ベース),グロース,107308.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(発行済み株式ベース),スタンダード,350507.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,時価総額(発行済み株式ベース),プライム,13779919.0,億円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,普通株式数,グロース,13337.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,普通株式数,スタンダード,33237.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,普通株式数,プライム,546597.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,発行済み株式数,グロース,13459.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,発行済み株式数,スタンダード,33546.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,発行済み株式数,プライム,549049.0,百万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（普通株式ベース）,グロース,802.24,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（普通株式ベース）,スタンダード,1044.57,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（普通株式ベース）,プライム,2517.96,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（発行済み株式ベース）,グロース,797.24,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（発行済み株式ベース）,スタンダード,1044.83,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,時価情報,１株当たり時価（発行済み株式ベース）,プライム,2509.77,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,JPX日経400,予想,17.93,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,JPX日経400,前期基準,18.68,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,グロース全銘柄,予想,36.88,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,グロース全銘柄,前期基準,58.3,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,予想,14.59,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,前期基準,18.01,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,プライム全銘柄,予想,17.01,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,プライム全銘柄,前期基準,19.66,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経300,予想,18.07,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経300,前期基準,19.58,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経500平均,予想,17.9,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経500平均,前期基準,19.8,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経平均,予想,17.36,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株価収益率（連結決算ベース）,日経平均,前期基準,20.53,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,株式益回り（連結決算ベース）,プライム全銘柄,予想,5.87,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,株式益回り（連結決算ベース）,プライム全銘柄,前期基準,5.08,％,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,JPX日経400,純資産倍率,1.93,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,グロース全銘柄,純資産倍率,3.74,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,スタンダード全銘柄,純資産倍率,1.15,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,プライム全銘柄,純資産倍率,1.76,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,日経300,純資産倍率,1.83,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,日経500平均,純資産倍率,1.79,倍,2026-08-29T05:42:19+09:00
2026-08-28,東証,純資産倍率（連結決算ベース）,日経平均,純資産倍率,1.9,倍,2026-08-29T05:42:19+09:00
