trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-09-22,テクノロジー指数,,,,220.2277,-3.0597,-1.3703,2026-08-30T19:23:52+09:00
2021-09-22,ライジングサン指数,,,,202.3001,-2.5722,-1.2555,2026-08-30T19:23:52+09:00
2021-09-24,ブルジョワ地主指数,,,,123.5439,3.391,2.8222,2026-08-30T19:23:52+09:00
2021-09-24,政治寄生指数,,,,205.2075,4.006,1.991,2026-08-30T19:23:52+09:00
2021-09-24,中抜きピンハネ指数,,,,267.1298,6.6294,2.5449,2026-08-30T19:23:52+09:00
2021-09-24,ライフライン占有指数,,,,105.0628,2.0837,2.0234,2026-08-30T19:23:52+09:00
2021-09-24,日銭商い指数,,,,158.7615,2.4576,1.5723,2026-08-30T19:23:52+09:00
2021-09-24,ハードグッズ指数,,,,154.2313,3.6446,2.4203,2026-08-30T19:23:52+09:00
2021-09-24,自己顕示欲指数,,,,174.0262,4.9309,2.916,2026-08-30T19:23:52+09:00
2021-09-24,脳Hack指数,,,,226.3008,6.9739,3.1797,2026-08-30T19:23:52+09:00
2021-09-24,テクノロジー指数,,,,225.1162,4.8885,2.2197,2026-08-30T19:23:52+09:00
2021-09-24,ライジングサン指数,,,,207.164,4.8639,2.4043,2026-08-30T19:23:52+09:00
2021-09-27,ブルジョワ地主指数,,,,124.64,1.0961,0.8872,2026-08-30T19:23:52+09:00
2021-09-27,政治寄生指数,,,,204.6464,-0.5611,-0.2734,2026-08-30T19:23:52+09:00
2021-09-27,中抜きピンハネ指数,,,,265.5486,-1.5812,-0.5919,2026-08-30T19:23:52+09:00
2021-09-27,ライフライン占有指数,,,,105.6776,0.6148,0.5852,2026-08-30T19:23:52+09:00
2021-09-27,日銭商い指数,,,,158.3669,-0.3946,-0.2485,2026-08-30T19:23:52+09:00
2021-09-27,ハードグッズ指数,,,,154.1229,-0.1084,-0.0703,2026-08-30T19:23:52+09:00
2021-09-27,自己顕示欲指数,,,,175.8614,1.8352,1.0546,2026-08-30T19:23:52+09:00
2021-09-27,脳Hack指数,,,,225.7678,-0.533,-0.2355,2026-08-30T19:23:52+09:00
2021-09-27,テクノロジー指数,,,,223.616,-1.5002,-0.6664,2026-08-30T19:23:52+09:00
2021-09-27,ライジングサン指数,,,,206.3178,-0.8462,-0.4085,2026-08-30T19:23:52+09:00
2021-09-28,ブルジョワ地主指数,,,,125.7065,1.0665,0.8557,2026-08-30T19:23:52+09:00
2021-09-28,政治寄生指数,,,,203.9275,-0.7189,-0.3513,2026-08-30T19:23:52+09:00
