trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-17,海外指数,SOX,^SOX,yahoo,11485.8896484375,11939.4404296875,11194.599609375,11673.8896484375,0,USD,NIM,2026-08-10T22:49:08+09:00
2026-07-17,セクター,S&P500 不動産,^SP500-60,yahoo,290.3699951171875,292.3500061035156,287.8699951171875,289.2099914550781,90822700,USD,SNP,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,ユーロ・ストックス50,^STOXX50E,yahoo,6270.93994140625,6270.93994140625,6194.39013671875,6230.8701171875,23512700,EUR,ZRH,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,台湾加権,^TWII,yahoo,45234.078125,45234.078125,42671.26953125,42671.26953125,6385100,TWD,TAI,2026-08-10T22:49:08+09:00
2026-07-18,暗号資産,ビットコイン,BTC-USD,yahoo,63899.1796875,64816.50390625,63845.015625,64796.6015625,14162542470,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-18,暗号資産,イーサリアム,ETH-USD,yahoo,1841.1021728515625,1864.1319580078125,1836.6085205078125,1861.39208984375,4754880124,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-18,暗号資産,リップル,XRP-USD,yahoo,1.088610053062439,1.0964449644088745,1.083817958831787,1.092157006263733,581824132,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-19,暗号資産,ビットコイン,BTC-USD,yahoo,64799.27734375,64909.88671875,64250.9140625,64690.8046875,15000653941,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-19,暗号資産,イーサリアム,ETH-USD,yahoo,1861.419921875,1877.0318603515625,1852.7275390625,1871.508544921875,7004738486,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-19,暗号資産,リップル,XRP-USD,yahoo,1.0921599864959717,1.1000839471817017,1.0899410247802734,1.0959210395812988,632804582,USD,CCC,2026-08-11T07:30:36+09:00
