日付,終値,始値,高値,安値,出来高,変化率 %
2012/11/9,384.37,384.28,384.41,380.89,,-0.01%
2012/11/8,384.4,381.62,386.86,380.86,,0.30%
2012/11/7,383.26,385.43,386.43,382.43,,-0.21%
2012/11/6,384.06,388.16,388.86,383.97,,-1.09%
2012/11/5,388.31,388.12,390.85,387.46,,0.35%
2012/11/2,386.94,380.27,387.34,380.07,,2.20%
2012/11/1,378.62,378.9,381.08,378.11,,0.07%
2012/10/31,378.37,372.53,379.56,372.53,,1.72%
2012/10/30,371.99,372.64,374.74,370.14,,-0.14%
2012/10/29,372.5,372.11,375.94,372.04,,0.53%
2012/10/26,370.52,372.94,375.15,369.87,,-0.56%
2012/10/25,372.59,370.99,373.09,369.84,,0.61%
2012/10/24,370.34,368.59,372.57,368.24,,-0.06%
2012/10/23,370.57,367.92,371.22,367.84,,1.20%
2012/10/22,366.19,361.08,366.78,360.45,,1.09%
2012/10/19,362.23,360.73,362.23,358.77,,-0.03%
2012/10/18,362.34,357.36,362.89,357.21,,1.90%
2012/10/17,355.57,359.47,362.28,355.33,,-0.93%
2012/10/16,358.92,351.24,359.57,351.01,,2.49%
2012/10/15,350.2,347.19,350.57,347.17,,1.17%
2012/10/12,346.14,352.16,353.13,345.72,,-1.70%
2012/10/11,352.11,345.46,352.8,345.01,,1.17%
2012/10/10,348.05,352.85,353.76,348.05,,-1.78%
2012/10/9,354.36,351.77,357.01,351.49,,1.16%
2012/10/5,350.31,344.79,350.55,344.49,,2.04%
2012/10/4,343.32,339.26,344.17,339.12,,1.35%
2012/10/3,338.75,337.49,340.06,336.74,,0.28%
2012/10/2,337.81,341.07,342.26,337.59,,-0.89%
2012/10/1,340.85,346.81,347.24,340.07,,-1.80%
2012/9/28,347.11,343.32,347.13,342.96,,1.08%
2012/9/27,343.4,341.22,343.4,340.51,,-0.17%
2012/9/26,344,342.37,345.54,341.89,,-0.35%
2012/9/25,345.22,347.31,347.46,343.83,,-0.65%
2012/9/24,347.47,345.09,347.83,344.2,,0.90%
2012/9/21,344.36,344.04,345.87,343.17,,0.15%
2012/9/20,343.84,343.98,349.33,343.72,,-0.07%
2012/9/19,344.08,341.23,344.14,340.44,,0.97%
2012/9/18,340.78,341.74,341.74,340.4,,-0.53%
2012/9/14,342.6,344.46,345.41,342.23,,0.15%
2012/9/13,342.08,338.54,343.86,338.14,,1.20%
2012/9/12,338.04,332.86,338.18,332.86,,1.83%
2012/9/11,331.97,333.74,334.2,331.8,,-0.75%
2012/9/10,334.48,330.15,334.51,328.38,,1.41%
2012/9/7,329.83,332.24,334.25,328.45,,0.08%
2012/9/6,329.56,331.96,334.21,328.43,,-0.97%
2012/9/5,332.8,332.62,333.25,329.9,,-0.11%
2012/9/4,333.18,334.8,337.28,332.95,,-0.19%
2012/9/3,333.82,331.71,334.79,330.92,,0.81%
2012/8/31,331.15,330.41,333.12,330.34,,-0.25%
2012/8/30,331.99,334.88,335.59,331.44,,-1.16%
2012/8/29,335.9,334.89,336.8,334.17,,0.14%
2012/8/28,335.42,339.51,339.74,335.42,,-0.96%
2012/8/27,338.66,336.13,339.59,336.13,,1.07%
2012/8/24,335.07,332.83,335.53,332.51,,0.15%
2012/8/23,334.56,331.2,334.96,331.05,,1.16%
2012/8/22,330.72,329.25,330.91,329.04,,0.57%
2012/8/21,328.85,329.65,329.9,327.66,,-0.09%
2012/8/20,329.15,327.14,330.23,327.14,,1.18%
2012/8/17,325.32,323.64,325.44,323.6,,0.73%
2012/8/16,322.95,319.64,323.07,319.6,,1.18%
2012/8/15,319.18,322.45,322.61,318.6,,-1.47%
2012/8/14,323.93,325.34,325.64,323.54,,-0.50%
2012/8/13,325.55,324.56,325.71,323.97,,0.21%
2012/8/10,324.87,322.74,325.13,322.61,,0.98%
2012/8/9,321.71,320.56,322.64,319.87,,0.21%
2012/8/8,321.05,322.3,324.44,320.77,,-0.37%
2012/8/7,322.23,321.02,322.87,320.03,,0.23%
2012/8/6,321.5,324.04,324.96,321.46,,-0.38%
2012/8/3,322.74,326.3,326.34,320.57,,-1.55%
2012/8/2,327.82,325.32,328.92,325.3,,0.62%
2012/8/1,325.81,323.11,326.4,322.96,,0.37%
2012/7/31,324.62,318.93,324.74,317.68,,1.83%
2012/7/30,318.79,326.72,326.92,315.88,,-2.40%
2012/7/27,326.62,342.57,343.19,325.38,,-4.56%
2012/7/26,342.22,336.1,342.36,335.99,,2.04%
2012/7/25,335.38,343.31,343.83,334.46,,-2.73%
2012/7/24,344.79,341.95,346.51,337.73,,0.11%
2012/7/23,344.4,357.98,358.48,344.2,,-4.55%
2012/7/20,360.82,364.19,366.04,359.93,,-1.18%
2012/7/19,365.14,362.2,367.01,362.03,,1.21%
2012/7/18,360.77,360.56,363.48,360.37,,0.29%
2012/7/17,359.71,361.33,362.45,358.97,,-0.38%
2012/7/13,361.1,356.77,362,355.19,,0.93%
2012/7/12,357.77,357.1,360.66,356.67,,0.19%
2012/7/11,357.09,357.68,358.23,355.85,,-0.30%
2012/7/10,358.16,361.61,362.69,356.36,,-1.08%
2012/7/9,362.07,362.3,365.91,361.86,,0.00%
2012/7/6,362.07,359.96,365.05,359.64,,0.78%
2012/7/5,359.26,361.24,362.86,358.95,,-0.54%
2012/7/4,361.2,362.84,363.64,359.11,,-0.24%
2012/7/3,362.06,364.31,365.84,361.31,,-0.57%
2012/7/2,364.12,362.6,364.52,361.93,,1.41%
2012/6/29,359.04,352.4,359.04,351.38,,1.60%
2012/6/28,353.37,353.44,355.74,351.68,,0.55%
2012/6/27,351.44,353.64,354.72,350.69,,-0.76%
2012/6/26,354.12,353.88,354.47,350.33,,-0.35%
2012/6/25,355.38,351.92,357.55,351.92,,2.17%
2012/6/22,347.82,340.77,347.87,340.07,,0.84%
2012/6/21,344.92,341.8,345.33,341.7,,1.59%
2012/6/20,339.53,333.94,339.82,333.78,,2.22%
2012/6/19,332.17,332.6,334.7,331.43,,-0.49%
2012/6/18,333.8,330.9,334.93,330.9,,2.32%
2012/6/15,326.22,323.01,327.02,323.01,,1.64%
2012/6/14,320.96,321.07,322,320.17,,-0.26%
2012/6/13,321.8,321.4,324.47,321.33,,0.68%
2012/6/12,319.62,316.71,320.04,315.27,,-0.22%
2012/6/11,320.31,313.13,320.43,313.13,,3.04%
2012/6/8,310.86,314.7,314.7,309.57,,-0.73%
2012/6/7,313.16,309.93,313.43,309.92,,2.52%
2012/6/6,305.47,301.48,306.66,300.55,,2.21%
2012/6/5,298.86,290.08,299.15,289.97,,3.25%
2012/6/4,289.45,294.21,294.39,289.45,,-3.48%
2012/6/1,299.88,306.24,308.9,299.87,,-2.90%
2012/5/31,308.84,305.65,308.84,304.25,,-0.19%
2012/5/30,309.44,309.21,311.75,308.51,,0.23%
2012/5/29,308.72,302.34,309.01,302.34,,1.62%
2012/5/28,303.79,308.95,309.22,301.37,,-2.30%
2012/5/25,310.94,314.49,315.54,309.92,,-0.22%
2012/5/24,311.63,311.29,313.84,309.9,,-0.45%
2012/5/23,313.03,324.68,325.02,313.03,,-3.75%
2012/5/22,325.24,322.35,325.43,321.96,,2.09%
2012/5/21,318.59,315.81,319.54,315.49,,0.15%
2012/5/18,318.11,323.42,323.42,317.23,,-3.28%
2012/5/17,328.91,320.61,328.99,319.23,,2.55%
2012/5/16,320.73,324.29,328.3,320.73,,-0.87%
2012/5/15,323.55,330.67,330.95,311.47,,-3.79%
2012/5/14,336.3,350.59,350.77,335.87,,-4.64%
2012/5/11,352.68,363.5,363.69,351.62,,-3.34%
2012/5/10,364.86,358.2,365.06,358.19,,2.08%
2012/5/9,357.44,365.95,366.68,354.96,,-3.09%
2012/5/8,368.83,365.94,370.24,363.64,,1.42%
2012/5/7,363.65,388.92,388.92,363.1,,-7.76%
2012/5/2,394.25,389.53,394.25,389.53,,1.39%
2012/5/1,388.84,391.08,392.07,388.14,,-0.71%
2012/4/27,391.62,394.69,395.85,391.06,,-0.98%
2012/4/26,395.49,399.33,400.15,394.62,,-0.60%
2012/4/25,397.89,393.15,399.2,393.15,,1.44%
2012/4/24,392.24,393.64,396.37,391.43,,-0.45%
2012/4/23,394.02,390.98,394.09,390.42,,0.77%
2012/4/20,391.02,391.01,391.07,389.06,,-0.19%
2012/4/19,391.76,388.6,392.08,388.37,,0.80%
2012/4/18,388.65,385.99,388.88,385.97,,0.96%
2012/4/17,384.94,380.69,385.24,380.69,,1.01%
2012/4/16,381.1,383.87,383.89,380.23,,-1.04%
2012/4/13,385.1,382.78,385.1,382.49,,0.94%
2012/4/12,381.5,380.65,381.66,379.04,,0.60%
2012/4/11,379.22,377.62,379.98,376.65,,-0.78%
2012/4/10,382.19,385.04,388.24,381.95,,-0.69%
2012/4/9,384.83,382.95,386.1,381.56,,-0.02%
2012/4/6,384.89,382.54,385.14,381.23,,0.84%
2012/4/5,381.68,382.18,382.87,378.55,,-1.00%
2012/4/4,385.52,386.61,389.69,384.35,,-0.54%
2012/4/3,387.62,391.79,391.94,386.36,,-0.72%
2012/4/2,390.44,387.36,390.59,387.25,,1.08%
2012/3/30,386.28,381.97,386.38,381.77,,1.29%
2012/3/29,381.36,376.04,381.43,375.89,,1.54%
2012/3/28,375.59,374.95,375.73,373.3,,-0.03%
2012/3/27,375.69,376.64,377.87,374.73,,-0.53%
2012/3/26,377.71,385.6,386.42,377.34,,-2.13%
2012/3/23,385.93,385.06,386.83,384.18,,-0.24%
2012/3/22,386.85,381.9,386.85,381.9,,1.48%
2012/3/21,381.2,379.69,382.04,379.59,,0.34%
2012/3/19,379.92,383.84,383.93,379.5,,-0.61%
2012/3/16,382.27,382.07,383.81,380.07,,0.25%
2012/3/15,381.3,385.56,385.98,380.31,,-1.35%
2012/3/14,386.51,389.21,389.49,385.06,,-0.19%
2012/3/13,387.25,386.99,388.7,386.49,,0.22%
2012/3/12,386.39,385.73,388.98,385.62,,1.08%
2012/3/9,382.25,380.39,382.56,379.83,,0.67%
2012/3/8,379.71,382.18,382.84,378.06,,-0.26%
2012/3/7,380.69,379.8,381.46,378.22,,-0.76%
2012/3/6,383.6,384.75,385.76,381.72,,-0.23%
2012/3/5,384.5,382.6,385.78,382.44,,0.78%
2012/3/2,381.51,380.04,381.57,377.74,,0.19%
2012/3/1,380.79,390.36,390.56,379.9,,-2.65%
2012/2/29,391.16,399.15,400,389.66,,-2.34%
2012/2/28,400.54,398.96,401.08,394.31,,-0.34%
2012/2/27,401.89,398.75,402.46,398.23,,1.39%
2012/2/24,396.39,395.36,396.63,393.67,,0.26%
2012/2/23,395.36,392.37,395.62,390.76,,1.37%
2012/2/22,390.02,381.36,391.34,381.22,,2.99%
2012/2/21,378.71,373.92,379.68,373.56,,1.22%
2012/2/20,374.14,379.87,380.06,372.75,,-1.15%
2012/2/17,378.49,378.05,382.2,376.77,,0.23%
2012/2/16,377.61,378.38,380.84,377.4,,-0.21%
2012/2/15,378.41,379.44,381.18,377.96,,0.05%
2012/2/14,378.21,380.51,381.51,377.35,,-0.51%
2012/2/13,380.14,382.24,382.24,379,,-0.69%
2012/2/10,382.79,381.08,383.23,380.99,,0.92%
2012/2/9,379.3,375.39,379.8,374.66,,0.83%
2012/2/8,376.17,373.89,376.46,372.81,,1.05%
2012/2/7,372.25,376.16,376.16,371.56,,-1.06%
2012/2/6,376.24,379.59,380.7,375.88,,0.07%
2012/2/3,375.98,373.57,376.67,373.57,,0.91%
2012/2/2,372.6,373.6,375.12,372.6,,-0.09%
2012/2/1,372.95,369.17,373.17,369.17,,0.82%
2012/1/31,369.93,366.38,369.93,363.92,,1.22%
2012/1/30,365.47,368.48,368.81,363.2,,-0.94%
2012/1/27,368.92,374.06,374.11,367.27,,-1.91%
2012/1/26,376.11,377.52,377.6,372.45,,-0.47%
2012/1/25,377.87,377.16,379.37,376.4,,0.56%
2012/1/24,375.77,373.09,376.56,372.03,,0.61%
2012/1/23,373.5,365.73,374.06,365.29,,2.62%
2012/1/20,363.98,365.39,366.61,362.99,,-0.90%
2012/1/19,367.27,372.56,373.59,364.85,,-1.43%
2012/1/18,372.61,370.36,374.36,367.27,,0.51%
2012/1/17,370.71,379.56,380.19,370.44,,-2.08%
